IP地址,端口,IP段,大洲,国家,城市
5.35.71.48,443,5.35.68.0/22,EU,NL,Amsterdam
152.70.59.90,8443,152.70.0.0/16,EU,NL,Amsterdam
185.209.161.104,443,185.209.160.0/22,EU,NL,Amsterdam
5.39.219.35,443,5.39.216.0/21,EU,NL,Amsterdam
195.133.39.89,443,195.133.39.0/24,EU,NL,Amsterdam
93.183.88.193,443,93.183.88.0/22,EU,NL,Amsterdam
93.183.126.123,8443,93.183.124.0/22,EU,NL,Amsterdam
194.164.35.86,443,194.164.32.0/22,EU,NL,Amsterdam
193.33.153.90,8443,193.33.153.0/24,EU,NL,Amsterdam
5.45.71.98,443,5.45.64.0/20,EU,NL,N/A
193.33.153.126,443,193.33.153.0/24,EU,NL,Amsterdam
150.230.20.156,8443,150.230.20.0/22,EU,NL,Amsterdam
89.110.84.203,443,89.110.80.0/21,EU,NL,Amsterdam
37.1.217.231,443,37.1.216.0/21,EU,NL,Meppel
77.238.233.156,9443,77.238.224.0/19,EU,NL,Amsterdam
5.182.86.55,443,5.182.86.0/23,EU,NL,Amsterdam
45.32.233.201,63000,45.32.0.0/16,EU,NL,Amsterdam
195.133.75.188,443,195.133.75.0/24,EU,NL,Dronten
212.34.146.6,8443,212.34.144.0/21,EU,NL,Amsterdam
193.160.96.234,443,193.160.96.0/24,EU,NL,Amsterdam
79.137.199.166,443,79.137.196.0/22,EU,NL,Amsterdam
178.208.76.84,443,178.208.72.0/21,EU,NL,Amsterdam
2.59.183.219,443,2.59.183.0/24,EU,NL,Meppel
79.137.205.248,443,79.137.204.0/22,EU,NL,Amsterdam
91.103.252.162,443,91.103.252.0/23,EU,NL,Amsterdam
80.76.35.73,443,80.76.32.0/22,EU,NL,Amsterdam
193.93.153.82,8443,193.93.153.0/24,EU,NL,Amsterdam
146.103.33.38,443,146.103.33.0/24,EU,NL,Meppel
77.221.155.230,8443,77.221.152.0/21,EU,NL,Amsterdam
31.220.42.149,8443,31.220.42.0/23,EU,NL,Amsterdam
146.185.153.221,8443,146.185.128.0/18,EU,NL,Amsterdam
109.107.166.23,443,109.107.164.0/22,EU,NL,Amsterdam
79.137.205.127,443,79.137.204.0/22,EU,NL,Amsterdam
193.33.153.240,443,193.33.153.0/24,EU,NL,Amsterdam
31.220.42.149,2053,31.220.42.0/23,EU,NL,Amsterdam
194.58.44.69,443,194.58.44.0/23,EU,NL,Amsterdam
193.93.153.82,443,193.93.153.0/24,EU,NL,Amsterdam
89.110.127.203,443,89.110.112.0/20,EU,NL,Amsterdam
217.144.189.127,443,217.144.188.0/23,EU,NL,Amsterdam
207.174.30.74,443,207.174.30.0/23,EU,NL,Amsterdam
212.34.144.29,2053,212.34.144.0/21,EU,NL,Amsterdam
45.88.76.184,443,45.88.76.0/24,EU,NL,Oude Meer
213.166.71.40,443,213.166.68.0/22,EU,NL,Dronten
185.125.230.155,47753,185.125.230.0/24,EU,NL,Amsterdam
77.221.148.8,8443,77.221.148.0/24,EU,NL,Amsterdam
46.8.229.48,443,46.8.224.0/21,EU,NL,Amsterdam
95.179.140.212,443,95.179.128.0/17,EU,NL,Amsterdam
176.124.199.254,2053,176.124.198.0/23,EU,NL,Amsterdam
94.23.144.99,2053,94.23.0.0/16,EU,NL,N/A
31.44.2.57,443,31.44.0.0/21,EU,NL,Amsterdam
80.76.34.190,443,80.76.32.0/22,EU,NL,Amsterdam
93.113.171.31,443,93.113.171.0/24,EU,NL,Amsterdam
85.208.110.52,8443,85.208.110.0/24,EU,NL,Meppel
89.110.119.70,8443,89.110.112.0/20,EU,NL,Amsterdam
37.48.90.120,443,37.48.64.0/18,EU,NL,Amsterdam
46.17.97.246,433,46.17.96.0/21,EU,NL,Amsterdam
89.110.79.248,443,89.110.64.0/20,EU,NL,Amsterdam
89.110.119.70,2053,89.110.112.0/20,EU,NL,Amsterdam
109.107.184.216,443,109.107.184.0/22,EU,NL,Amsterdam
147.45.134.93,35089,147.45.132.0/22,EU,NL,Amsterdam
213.183.51.219,443,213.183.48.0/22,EU,NL,Amsterdam
2.59.183.181,443,2.59.183.0/24,EU,NL,Meppel
45.81.227.122,443,45.81.224.0/22,EU,NL,Dronten
77.238.234.75,443,77.238.224.0/19,EU,NL,Amsterdam
185.229.65.253,443,185.229.65.0/24,EU,NL,Amsterdam
79.137.199.139,2053,79.137.196.0/22,EU,NL,Amsterdam
81.22.132.136,443,81.22.132.0/24,EU,NL,Meppel
109.237.98.44,443,109.237.98.0/23,EU,NL,Amsterdam
185.36.143.166,443,185.36.140.0/22,EU,NL,Meppel
109.107.167.104,443,109.107.164.0/22,EU,NL,Amsterdam
77.221.155.136,443,77.221.152.0/21,EU,NL,Amsterdam
77.238.246.45,443,77.238.224.0/19,EU,NL,Amsterdam
87.239.250.229,2053,87.239.250.0/23,EU,NL,Amsterdam
45.88.67.65,443,45.88.67.0/24,EU,NL,Dronten
77.238.231.241,443,77.238.224.0/19,EU,NL,Amsterdam
91.103.252.157,2053,91.103.252.0/23,EU,NL,Amsterdam
94.23.147.223,8443,94.23.0.0/16,EU,NL,N/A
77.238.244.214,443,77.238.224.0/19,EU,NL,Amsterdam
91.132.196.229,443,91.132.196.0/24,EU,NL,Dronten
46.30.43.144,2053,46.30.40.0/21,EU,NL,Amsterdam
195.133.79.154,443,195.133.79.0/24,EU,NL,Amsterdam
195.54.174.216,2053,195.54.174.0/23,EU,NL,Amsterdam
41.216.181.151,10443,41.216.181.0/24,EU,NL,Amsterdam
217.144.189.48,2053,217.144.188.0/23,EU,NL,Amsterdam
81.22.132.113,443,81.22.132.0/24,EU,NL,Meppel
89.110.109.163,8443,89.110.104.0/21,EU,NL,Amsterdam
103.90.75.41,8443,103.90.72.0/22,EU,NL,Amsterdam
195.226.194.222,8443,195.226.194.0/24,EU,NL,Amsterdam
66.151.42.127,8443,66.151.40.0/22,EU,NL,Amsterdam
93.183.69.31,443,93.183.68.0/22,EU,NL,Amsterdam
89.110.78.173,443,89.110.64.0/20,EU,NL,Amsterdam
147.45.173.149,443,147.45.173.0/24,EU,NL,Amsterdam
109.237.98.57,443,109.237.98.0/23,EU,NL,Amsterdam
147.45.69.222,8443,147.45.68.0/22,EU,NL,Amsterdam
13.95.69.133,8443,13.64.0.0/11,EU,NL,Amsterdam
77.221.155.75,2053,77.221.152.0/21,EU,NL,Amsterdam
194.147.115.132,443,194.147.115.0/24,EU,NL,N/A
194.104.136.200,8443,194.104.136.0/24,EU,NL,Meppel
77.238.254.132,443,77.238.224.0/19,EU,NL,Amsterdam
77.238.247.131,443,77.238.224.0/19,EU,NL,Amsterdam
2.59.183.233,444,2.59.183.0/24,EU,NL,Meppel
24.144.79.45,443,24.144.76.0/22,EU,NL,Amsterdam
79.137.194.255,443,79.137.194.0/23,EU,NL,Amsterdam
45.14.245.30,8443,45.14.244.0/22,EU,NL,Meppel
147.45.134.93,42477,147.45.132.0/22,EU,NL,Amsterdam
185.130.225.218,14006,185.130.224.0/22,EU,NL,Amsterdam
45.43.89.159,443,45.43.88.0/22,EU,NL,Amsterdam
79.137.194.243,443,79.137.194.0/23,EU,NL,Amsterdam
46.17.97.207,2053,46.17.96.0/21,EU,NL,Amsterdam
213.183.59.144,2053,213.183.58.0/23,EU,NL,Amsterdam
89.42.142.220,443,89.42.142.0/24,EU,NL,Meppel
194.60.133.33,443,194.60.132.0/22,EU,NL,Amsterdam
91.184.242.63,443,91.184.240.0/22,EU,NL,Amsterdam
194.164.33.236,443,194.164.32.0/22,EU,NL,Amsterdam
109.107.164.231,443,109.107.164.0/22,EU,NL,Amsterdam
185.186.246.210,443,185.186.246.0/24,EU,NL,Amsterdam
147.45.43.0,2053,147.45.40.0/22,EU,NL,Amsterdam
87.239.250.119,8443,87.239.250.0/23,EU,NL,Amsterdam
45.138.25.67,8443,45.138.24.0/22,EU,NL,Amsterdam
37.252.13.98,2053,37.252.13.0/24,EU,NL,N/A
89.110.112.106,443,89.110.112.0/20,EU,NL,Amsterdam
85.192.60.129,443,85.192.60.0/23,EU,NL,Amsterdam
217.144.185.25,8443,217.144.185.0/24,EU,NL,Amsterdam
89.23.107.42,2053,89.23.107.0/24,EU,NL,Amsterdam
5.35.47.69,2053,5.35.44.0/22,EU,NL,Amsterdam
77.83.175.59,443,77.83.175.0/24,EU,NL,Oude Meer
109.107.166.33,443,109.107.164.0/22,EU,NL,Amsterdam
89.110.120.29,443,89.110.112.0/20,EU,NL,Amsterdam
185.113.8.15,443,185.113.8.0/24,EU,NL,Almere Stad
185.246.155.73,443,185.246.152.0/22,EU,NL,Amsterdam
89.110.80.121,443,89.110.80.0/21,EU,NL,Amsterdam
146.0.79.50,443,146.0.72.0/21,EU,NL,Amsterdam
88.210.9.239,443,88.210.9.0/24,EU,NL,N/A
89.42.142.12,443,89.42.142.0/24,EU,NL,Meppel
147.45.134.93,53017,147.45.132.0/22,EU,NL,Amsterdam
176.124.198.220,443,176.124.198.0/23,EU,NL,Amsterdam
45.91.200.130,8443,45.91.200.0/23,EU,NL,Oude Meer
146.0.73.202,443,146.0.72.0/21,EU,NL,Amsterdam
185.233.203.134,43735,185.233.202.0/23,EU,NL,Amsterdam
45.82.176.46,443,45.82.176.0/22,EU,NL,N/A
195.58.50.134,443,195.58.50.0/24,EU,NL,Dronten
172.233.45.197,8443,172.233.0.0/16,EU,NL,Amsterdam
2.59.183.210,443,2.59.183.0/24,EU,NL,Meppel
5.252.118.210,2053,5.252.118.0/24,EU,NL,Amsterdam
146.0.79.28,8443,146.0.72.0/21,EU,NL,Amsterdam
185.245.105.88,8443,185.245.104.0/22,EU,NL,Amsterdam
185.103.255.196,443,185.103.252.0/22,EU,NL,Amsterdam
93.183.124.129,443,93.183.124.0/22,EU,NL,Amsterdam
37.1.220.5,8443,37.1.216.0/21,EU,NL,Meppel
178.208.76.68,443,178.208.72.0/21,EU,NL,Amsterdam
89.42.142.79,443,89.42.142.0/24,EU,NL,Meppel
89.110.69.27,443,89.110.64.0/20,EU,NL,Amsterdam
5.2.67.113,443,5.2.64.0/20,EU,NL,N/A
79.137.205.240,8443,79.137.204.0/22,EU,NL,Amsterdam
109.120.150.175,443,109.120.150.0/23,EU,NL,Amsterdam
185.103.255.142,443,185.103.252.0/22,EU,NL,Amsterdam
94.23.147.217,2053,94.23.0.0/16,EU,NL,N/A
81.22.132.215,38995,81.22.132.0/24,EU,NL,Meppel
46.8.231.125,443,46.8.224.0/21,EU,NL,Amsterdam
194.60.135.138,443,194.60.132.0/22,EU,NL,Amsterdam
212.111.88.212,443,212.111.88.0/23,EU,NL,Amsterdam
109.120.150.189,443,109.120.150.0/23,EU,NL,Amsterdam
212.34.152.224,443,212.34.152.0/22,EU,NL,Amsterdam
195.58.50.233,443,195.58.50.0/24,EU,NL,Dronten
45.8.145.223,443,45.8.144.0/23,EU,NL,Meppel
188.215.229.74,8443,188.215.229.0/24,EU,NL,N/A
194.60.132.179,2053,194.60.132.0/22,EU,NL,Amsterdam
166.1.201.179,443,166.1.201.0/24,EU,NL,Amsterdam
212.111.89.16,443,212.111.88.0/23,EU,NL,Amsterdam
77.220.214.135,443,77.220.214.0/23,EU,NL,Amsterdam
185.23.238.76,443,185.23.238.0/24,EU,NL,Drenthe
37.1.202.160,443,37.1.200.0/21,EU,NL,N/A
89.110.116.141,443,89.110.112.0/20,EU,NL,Amsterdam
185.94.165.167,443,185.94.164.0/23,EU,NL,Amsterdam
89.110.69.67,8443,89.110.64.0/20,EU,NL,Amsterdam
93.113.171.95,443,93.113.171.0/24,EU,NL,Amsterdam
66.151.33.252,443,66.151.32.0/22,EU,NL,Amsterdam
2.59.183.140,443,2.59.183.0/24,EU,NL,Meppel
185.130.225.218,443,185.130.224.0/22,EU,NL,Amsterdam
89.208.104.144,443,89.208.104.0/22,EU,NL,Amsterdam
46.30.41.73,443,46.30.40.0/21,EU,NL,Amsterdam
77.238.248.80,443,77.238.224.0/19,EU,NL,Amsterdam
89.110.123.23,443,89.110.112.0/20,EU,NL,Amsterdam
103.137.249.117,443,103.137.248.0/22,EU,NL,Amsterdam
212.193.1.208,443,212.193.1.0/24,EU,NL,Amsterdam
212.34.148.227,443,212.34.144.0/21,EU,NL,Amsterdam
212.111.82.92,443,212.111.82.0/24,EU,NL,Amsterdam
195.226.194.122,443,195.226.194.0/24,EU,NL,Amsterdam
89.110.108.46,443,89.110.104.0/21,EU,NL,Amsterdam
194.246.82.213,443,194.246.82.0/23,EU,NL,Amsterdam
212.34.153.121,443,212.34.152.0/22,EU,NL,Amsterdam
193.33.153.92,443,193.33.153.0/24,EU,NL,Amsterdam
81.22.132.215,18770,81.22.132.0/24,EU,NL,Meppel
194.58.68.145,443,194.58.68.0/24,EU,NL,Amsterdam
185.225.201.210,443,185.225.200.0/23,EU,NL,Amsterdam
194.87.26.250,443,194.87.26.0/23,EU,NL,Amsterdam
38.180.57.214,2053,38.180.57.0/24,EU,NL,Amsterdam
77.238.226.178,443,77.238.224.0/19,EU,NL,Amsterdam
77.238.242.88,443,77.238.224.0/19,EU,NL,Amsterdam
103.45.247.67,443,103.45.247.0/24,EU,NL,Amsterdam
31.207.44.37,443,31.207.44.0/22,EU,NL,Amsterdam
45.145.6.212,443,45.145.6.0/23,EU,NL,Amsterdam
31.207.45.106,58221,31.207.44.0/22,EU,NL,Amsterdam
79.137.197.181,443,79.137.196.0/22,EU,NL,Amsterdam
77.246.108.130,443,77.246.96.0/20,EU,NL,Amsterdam
193.37.68.10,22518,193.37.68.0/24,EU,NL,Drenthe
23.108.217.103,443,23.108.216.0/22,EU,NL,N/A
89.169.13.12,443,89.169.12.0/23,EU,NL,Amsterdam
134.209.93.68,8443,134.209.0.0/16,EU,NL,Amsterdam
94.103.95.115,443,94.103.94.0/23,EU,NL,N/A
195.200.17.21,8443,195.200.16.0/22,EU,NL,Amsterdam
195.54.175.79,8443,195.54.174.0/23,EU,NL,Amsterdam
80.85.246.245,443,80.85.244.0/22,EU,NL,Amsterdam
217.144.189.66,2053,217.144.188.0/23,EU,NL,Amsterdam
193.32.178.156,50025,193.32.178.0/23,EU,NL,Dronten
37.1.221.155,443,37.1.216.0/21,EU,NL,Meppel
185.246.152.79,443,185.246.152.0/22,EU,NL,Amsterdam
178.130.42.242,10909,178.130.40.0/22,EU,NL,Amsterdam
159.100.199.200,443,159.100.192.0/20,EU,NL,Amsterdam
185.229.225.229,443,185.229.224.0/23,EU,NL,Amsterdam
194.164.32.50,443,194.164.32.0/22,EU,NL,Amsterdam
5.61.57.62,443,5.61.56.0/22,EU,NL,Dronten
89.110.119.204,443,89.110.112.0/20,EU,NL,Amsterdam
37.1.218.117,443,37.1.216.0/21,EU,NL,Meppel
176.222.55.163,443,176.222.52.0/22,EU,NL,Amsterdam
77.238.231.102,443,77.238.224.0/19,EU,NL,Amsterdam
176.222.52.253,2053,176.222.52.0/22,EU,NL,Amsterdam
89.110.116.163,443,89.110.112.0/20,EU,NL,Amsterdam
5.35.68.61,443,5.35.68.0/22,EU,NL,Amsterdam
45.14.244.216,23352,45.14.244.0/22,EU,NL,Meppel
79.137.196.32,2053,79.137.196.0/22,EU,NL,Amsterdam
2.59.183.197,443,2.59.183.0/24,EU,NL,Meppel
158.101.199.249,8443,158.101.0.0/16,EU,NL,Amsterdam
62.84.98.178,443,62.84.96.0/21,EU,NL,N/A
37.1.206.30,443,37.1.200.0/21,EU,NL,N/A
195.200.19.123,443,195.200.16.0/22,EU,NL,Amsterdam
85.192.29.136,443,85.192.28.0/23,EU,NL,Amsterdam
185.243.112.197,443,185.243.112.0/23,EU,NL,N/A
109.237.98.168,443,109.237.98.0/23,EU,NL,Amsterdam
195.133.38.227,443,195.133.38.0/24,EU,NL,Amsterdam
185.233.203.134,443,185.233.202.0/23,EU,NL,Amsterdam
107.175.193.170,8738,107.175.193.0/24,EU,NL,Amsterdam
91.184.242.155,443,91.184.240.0/22,EU,NL,Amsterdam
91.103.253.193,443,91.103.252.0/23,EU,NL,Amsterdam
45.145.6.249,443,45.145.6.0/23,EU,NL,Amsterdam
217.144.189.96,443,217.144.188.0/23,EU,NL,Amsterdam
5.35.69.209,443,5.35.68.0/22,EU,NL,Amsterdam
89.110.122.3,443,89.110.112.0/20,EU,NL,Amsterdam
46.17.103.147,8443,46.17.96.0/21,EU,NL,Amsterdam
89.110.107.69,443,89.110.104.0/21,EU,NL,Amsterdam
45.67.231.117,2053,45.67.231.0/24,EU,NL,Meppel
212.34.149.96,8443,212.34.144.0/21,EU,NL,Amsterdam
109.234.39.40,443,109.234.36.0/22,EU,NL,N/A
5.45.95.134,8443,5.45.88.0/21,EU,NL,Amsterdam
89.110.107.122,443,89.110.104.0/21,EU,NL,Amsterdam
163.5.207.31,443,163.5.207.0/24,EU,NL,Meppel
5.45.92.247,57023,5.45.88.0/21,EU,NL,Amsterdam
194.147.33.188,443,194.147.33.0/24,EU,NL,Dronten
185.94.164.107,443,185.94.164.0/23,EU,NL,Amsterdam
5.180.182.128,443,5.180.180.0/22,EU,NL,Amsterdam
91.103.252.80,443,91.103.252.0/23,EU,NL,Amsterdam
193.169.239.179,28010,193.169.238.0/23,EU,NL,Amsterdam
5.35.70.155,443,5.35.68.0/22,EU,NL,Amsterdam
136.244.99.185,36950,136.244.64.0/18,EU,NL,Amsterdam
38.180.99.103,443,38.180.96.0/22,EU,NL,Amsterdam
81.22.132.183,443,81.22.132.0/24,EU,NL,Meppel
195.133.39.185,443,195.133.39.0/24,EU,NL,Amsterdam
194.113.153.237,443,194.113.153.0/24,EU,NL,Amsterdam
213.170.157.1,443,213.170.156.0/22,OC,NZ,Auckland
61.245.11.69,2053,61.245.10.0/23,AS,PH,Manila
87.98.237.23,2053,87.98.128.0/17,EU,PL,Wroclaw
45.144.48.192,2053,45.144.48.0/22,EU,PL,Warsaw
85.193.95.220,2053,85.193.80.0/20,EU,PL,Warsaw
45.144.48.158,2053,45.144.48.0/22,EU,PL,Warsaw
70.34.244.250,12531,70.34.240.0/20,EU,PL,Warsaw
45.144.51.79,2053,45.144.48.0/22,EU,PL,Warsaw
86.110.56.154,2053,86.110.56.0/24,EU,PL,Warsaw
86.110.56.49,2053,86.110.56.0/24,EU,PL,Warsaw
86.110.56.28,2053,86.110.56.0/24,EU,PL,Warsaw
31.133.0.49,2053,31.133.0.0/21,EU,PL,N/A
86.110.56.211,2053,86.110.56.0/24,EU,PL,Warsaw
94.142.255.97,443,94.142.255.0/24,EU,PL,Gdansk
31.133.0.70,2053,31.133.0.0/21,EU,PL,N/A
89.19.211.109,8443,89.19.208.0/22,EU,PL,Warsaw
151.115.61.151,2053,151.115.0.0/17,EU,PL,Warsaw
217.30.10.221,8443,217.30.8.0/22,EU,PL,Warsaw
31.133.0.250,2053,31.133.0.0/21,EU,PL,N/A
46.45.65.60,37429,46.45.64.0/20,EU,PL,Zduńska Wola
91.149.253.213,2053,91.149.253.0/24,EU,PL,Warsaw
82.118.22.141,2053,82.118.20.0/22,EU,PL,Gdansk
217.30.10.31,8443,217.30.8.0/22,EU,PL,Warsaw
64.176.70.212,8443,64.176.0.0/17,EU,PL,Warsaw
91.239.148.133,443,91.239.148.0/24,EU,PL,Gdansk
45.144.48.161,2053,45.144.48.0/22,EU,PL,Warsaw
217.25.91.145,8443,217.25.88.0/21,EU,PL,Warsaw
77.83.246.153,8443,77.83.246.0/24,EU,PL,Mazovia
51.83.133.74,8443,51.83.0.0/16,EU,PL,Warsaw
37.252.10.91,443,37.252.10.0/23,EU,PL,Gdansk
37.252.6.119,443,37.252.6.0/23,EU,PL,Gdansk
86.110.56.24,2053,86.110.56.0/24,EU,PL,Warsaw
80.211.249.68,8443,80.211.240.0/20,EU,PL,N/A
80.211.249.240,8443,80.211.240.0/20,EU,PL,N/A
213.218.238.219,2053,213.218.238.0/24,EU,PL,Warsaw
31.133.0.143,2053,31.133.0.0/21,EU,PL,N/A
31.133.0.45,2053,31.133.0.0/21,EU,PL,N/A
70.34.244.48,8443,70.34.240.0/20,EU,PL,Warsaw
45.144.48.33,2053,45.144.48.0/22,EU,PL,Warsaw
86.110.56.138,2053,86.110.56.0/24,EU,PL,Warsaw
31.133.0.167,2053,31.133.0.0/21,EU,PL,N/A
85.193.95.23,8443,85.193.80.0/20,EU,PL,Warsaw
176.105.253.98,443,176.105.253.0/24,EU,PL,Warsaw
86.110.56.41,2053,86.110.56.0/24,EU,PL,Warsaw
80.211.249.79,8443,80.211.240.0/20,EU,PL,N/A
213.218.238.157,2053,213.218.238.0/24,EU,PL,Warsaw
91.193.18.138,8443,91.193.18.0/24,EU,PL,Warsaw
86.110.56.76,2053,86.110.56.0/24,EU,PL,Warsaw
86.110.56.143,2053,86.110.56.0/24,EU,PL,Warsaw
31.133.0.124,2053,31.133.0.0/21,EU,PL,N/A
86.110.56.71,2053,86.110.56.0/24,EU,PL,Warsaw
92.51.36.219,8443,92.51.36.0/22,EU,PL,Warsaw
31.133.0.100,2053,31.133.0.0/21,EU,PL,N/A
86.110.56.129,2053,86.110.56.0/24,EU,PL,Warsaw
31.133.0.55,2053,31.133.0.0/21,EU,PL,N/A
213.218.238.109,2053,213.218.238.0/24,EU,PL,Warsaw
91.239.148.84,20013,91.239.148.0/24,EU,PL,Gdansk
45.144.48.49,2053,45.144.48.0/22,EU,PL,Warsaw
37.252.7.161,8443,37.252.6.0/23,EU,PL,Gdansk
86.110.56.183,2053,86.110.56.0/24,EU,PL,Warsaw
37.252.7.161,2053,37.252.6.0/23,EU,PL,Gdansk
176.105.253.66,443,176.105.253.0/24,EU,PL,Warsaw
81.200.154.2,8443,81.200.152.0/22,EU,PL,Warsaw
77.83.246.79,8443,77.83.246.0/24,EU,PL,Mazovia
86.110.56.94,2053,86.110.56.0/24,EU,PL,Warsaw
31.133.1.8,2053,31.133.0.0/21,EU,PL,N/A
176.105.253.102,2053,176.105.253.0/24,EU,PL,Warsaw
213.218.238.223,8443,213.218.238.0/24,EU,PL,Warsaw
45.144.48.42,8443,45.144.48.0/22,EU,PL,Warsaw
45.144.48.186,2053,45.144.48.0/22,EU,PL,Warsaw
213.218.238.58,2053,213.218.238.0/24,EU,PL,Warsaw
45.144.48.42,2053,45.144.48.0/22,EU,PL,Warsaw
193.124.41.165,2053,193.124.41.0/24,EU,PL,Warsaw
51.83.134.241,2053,51.83.0.0/16,EU,PL,Warsaw
31.133.0.150,2053,31.133.0.0/21,EU,PL,N/A
193.57.137.206,2053,193.57.136.0/22,EU,PL,Warsaw
87.98.235.174,8443,87.98.128.0/17,EU,PL,Wroclaw
45.144.49.149,2053,45.144.48.0/22,EU,PL,Warsaw
91.239.148.100,443,91.239.148.0/24,EU,PL,Gdansk
45.144.48.29,8443,45.144.48.0/22,EU,PL,Warsaw
213.218.238.12,2053,213.218.238.0/24,EU,PL,Warsaw
31.133.0.159,2053,31.133.0.0/21,EU,PL,N/A
45.144.51.81,443,45.144.48.0/22,EU,PL,Warsaw
213.218.238.48,2053,213.218.238.0/24,EU,PL,Warsaw
86.110.56.30,2053,86.110.56.0/24,EU,PL,Warsaw
70.34.244.250,27000,70.34.240.0/20,EU,PL,Warsaw
85.193.92.242,8443,85.193.80.0/20,EU,PL,Warsaw
87.98.235.90,8443,87.98.128.0/17,EU,PL,Wroclaw
87.98.237.23,8443,87.98.128.0/17,EU,PL,Wroclaw
45.144.48.192,8443,45.144.48.0/22,EU,PL,Warsaw
85.193.95.220,8443,85.193.80.0/20,EU,PL,Warsaw
45.144.48.158,8443,45.144.48.0/22,EU,PL,Warsaw
77.83.246.133,24443,77.83.246.0/24,EU,PL,Mazovia
91.239.148.53,443,91.239.148.0/24,EU,PL,Gdansk
217.30.10.46,2053,217.30.8.0/22,EU,PL,Warsaw
31.133.0.122,8443,31.133.0.0/21,EU,PL,N/A
45.144.51.79,8443,45.144.48.0/22,EU,PL,Warsaw
86.110.56.203,2053,86.110.56.0/24,EU,PL,Warsaw
31.133.0.122,2053,31.133.0.0/21,EU,PL,N/A
91.239.148.84,2053,91.239.148.0/24,EU,PL,Gdansk
185.188.147.79,443,185.188.147.0/24,EU,PL,Warsaw
213.218.238.76,2053,213.218.238.0/24,EU,PL,Warsaw
77.91.102.154,8443,77.91.100.0/22,EU,PL,Warsaw
86.110.56.9,2053,86.110.56.0/24,EU,PL,Warsaw
70.34.252.171,2053,70.34.240.0/20,EU,PL,Warsaw
70.34.245.176,2053,70.34.240.0/20,EU,PL,Warsaw
91.149.253.213,8443,91.149.253.0/24,EU,PL,Warsaw
82.118.22.141,8443,82.118.20.0/22,EU,PL,Gdansk
86.110.56.64,2053,86.110.56.0/24,EU,PL,Warsaw
31.133.0.103,2053,31.133.0.0/21,EU,PL,N/A
45.144.48.182,2053,45.144.48.0/22,EU,PL,Warsaw
45.144.48.46,2053,45.144.48.0/22,EU,PL,Warsaw
86.110.56.33,2053,86.110.56.0/24,EU,PL,Warsaw
46.45.65.60,34548,46.45.64.0/20,EU,PL,Zduńska Wola
86.110.56.222,2053,86.110.56.0/24,EU,PL,Warsaw
45.82.255.27,17327,45.82.254.0/23,EU,PL,Warsaw
217.12.206.160,81,217.12.206.0/23,EU,PL,Gdansk
145.239.88.255,2053,145.239.0.0/16,EU,PL,Wroclaw
213.218.238.55,2053,213.218.238.0/24,EU,PL,Warsaw
45.144.48.33,8443,45.144.48.0/22,EU,PL,Warsaw
86.110.56.119,2053,86.110.56.0/24,EU,PL,Warsaw
86.110.56.126,2053,86.110.56.0/24,EU,PL,Warsaw
86.110.56.90,2053,86.110.56.0/24,EU,PL,Warsaw
213.218.238.57,2053,213.218.238.0/24,EU,PL,Warsaw
86.110.56.250,2053,86.110.56.0/24,EU,PL,Warsaw
91.239.148.53,42053,91.239.148.0/24,EU,PL,Gdansk
91.149.253.249,443,91.149.253.0/24,EU,PL,Warsaw
86.110.56.60,2053,86.110.56.0/24,EU,PL,Warsaw
31.133.0.55,8443,31.133.0.0/21,EU,PL,N/A
45.82.255.141,443,45.82.254.0/23,EU,PL,Warsaw
217.30.10.31,2053,217.30.8.0/22,EU,PL,Warsaw
64.176.70.212,2053,64.176.0.0/17,EU,PL,Warsaw
77.83.246.120,8443,77.83.246.0/24,EU,PL,Mazovia
90.156.228.74,8443,90.156.224.0/21,EU,PL,Warsaw
90.156.228.74,2053,90.156.224.0/21,EU,PL,Warsaw
217.25.91.145,2053,217.25.88.0/21,EU,PL,Warsaw
77.83.246.153,2053,77.83.246.0/24,EU,PL,Mazovia
51.83.133.74,2053,51.83.0.0/16,EU,PL,Warsaw
45.144.48.28,2053,45.144.48.0/22,EU,PL,Warsaw
31.133.0.105,2053,31.133.0.0/21,EU,PL,N/A
45.82.255.27,24816,45.82.254.0/23,EU,PL,Warsaw
176.105.253.102,8443,176.105.253.0/24,EU,PL,Warsaw
80.211.249.68,2053,80.211.240.0/20,EU,PL,N/A
213.218.238.14,2053,213.218.238.0/24,EU,PL,Warsaw
213.218.238.142,2053,213.218.238.0/24,EU,PL,Warsaw
45.144.48.186,8443,45.144.48.0/22,EU,PL,Warsaw
193.124.41.165,8443,193.124.41.0/24,EU,PL,Warsaw
80.211.249.240,2053,80.211.240.0/20,EU,PL,N/A
37.233.102.53,443,37.233.96.0/20,EU,PL,N/A
213.218.238.213,2053,213.218.238.0/24,EU,PL,Warsaw
51.83.134.241,8443,51.83.0.0/16,EU,PL,Warsaw
77.83.246.117,2083,77.83.246.0/24,EU,PL,Mazovia
45.82.255.214,8443,45.82.254.0/23,EU,PL,Warsaw
86.110.56.134,2053,86.110.56.0/24,EU,PL,Warsaw
213.218.238.68,2053,213.218.238.0/24,EU,PL,Warsaw
213.218.238.63,2053,213.218.238.0/24,EU,PL,Warsaw
45.82.255.214,2053,45.82.254.0/23,EU,PL,Warsaw
86.110.56.7,2053,86.110.56.0/24,EU,PL,Warsaw
